App,UUID,Model,Record_Type,DownloadTimeStamp,UTC_TimeStamp,Local_TimeStamp,Unix_Time,Sample,Metric,Battery,Temperature,Humidity,Scaled_Weight,Weight_Scale_Factor,Weight,WeightL,WeightLRaw,WeightR,WeightRRaw,WeightL2,WeightR2
BAPP,49:03:BF,49,Logged_Data,1673640313,07/17/2022 9:07 PM,07/17/2022 3:07 PM,1658092049,98,false,100,89.09,undefined,64.39,1,64.39,9.03,undefined,20.84,undefined,25.69,8.83
BAPP,49:03:BF,49,Logged_Data,1673640313,07/17/2022 10:07 PM,07/17/2022 4:07 PM,1658095649,99,false,100,93.11,undefined,64.53999999999999,1,64.53999999999999,8.2,undefined,19.55,undefined,26.47,10.32
BAPP,49:03:BF,49,Logged_Data,1673640313,07/17/2022 11:07 PM,07/17/2022 5:07 PM,1658099249,100,false,100,94.06,undefined,63.9,1,63.9,7.77,undefined,18.85,undefined,26.63,10.65
BAPP,49:03:BF,49,Logged_Data,1673640313,07/18/2022 12:07 AM,07/17/2022 6:07 PM,1658102849,101,false,100,93.36,undefined,63.66,1,63.66,7.29,undefined,18.41,undefined,26.9,11.06
BAPP,49:03:BF,49,Logged_Data,1673640313,07/18/2022 1:07 AM,07/17/2022 7:07 PM,1658106449,102,false,100,91.68,undefined,63.39,1,63.39,6.49,undefined,17.9,undefined,27.2,11.8
BAPP,49:03:BF,49,Logged_Data,1673640313,07/18/2022 2:07 AM,07/17/2022 8:07 PM,1658110049,103,false,100,88.35,undefined,63.34,1,63.34,6.64,undefined,18.29,undefined,26.71,11.7
BAPP,49:03:BF,49,Logged_Data,1673640313,07/18/2022 3:07 AM,07/17/2022 9:07 PM,1658113649,104,false,100,83.53,undefined,63.46,1,63.46,7.88,undefined,19.69,undefined,25.6,10.29
BAPP,49:03:BF,49,Logged_Data,1673640313,07/18/2022 4:07 AM,07/17/2022 10:07 PM,1658117249,105,false,100,78.72,undefined,63.43000000000001,1,63.43000000000001,8.06,undefined,20.32,undefined,25.17,9.88
BAPP,49:03:BF,49,Logged_Data,1673640313,07/18/2022 5:07 AM,07/17/2022 11:07 PM,1658120849,106,false,100,75.14,undefined,63.42,1,63.42,7.97,undefined,20.71,undefined,24.92,9.82
BAPP,49:03:BF,49,Logged_Data,1673640313,07/18/2022 6:07 AM,07/18/2022 12:07 AM,1658124449,107,false,100,72.21,undefined,63.64,1,63.64,7.92,undefined,21,undefined,24.83,9.89
BAPP,49:03:BF,49,Logged_Data,1673640313,07/18/2022 7:07 AM,07/18/2022 1:07 AM,1658128049,108,false,100,69.7,undefined,63.660000000000004,1,63.660000000000004,7.9,undefined,21.32,undefined,24.62,9.82
